provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
30030,2018-04-01,2019-03-31,2020-12-18,2020-12-17,v2010,144.0,1078116212.0,126513110.0,951603102.0,124416350.0,86066825.0,37745840.0,472512022.0,7687.0,1282.0,403.0,20872642.0,13214.0,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015-2443,MARICOPA,ABRAZO CENTRAL CAMPUS,,0.108848,1371247.0,226003.0,38448548.0,-2798990.0,-28675691.0,-160075.0,,,-14417596.0,,30073251.0,14803597.0,,,,,-3587.0,17380.0,45473273.0,,10950629.0,,2019,unique reports
30036,2018-07-01,2019-01-31,2020-12-29,2020-12-22,v2010,338.0,1985788716.0,319766003.0,1666022713.0,295739006.0,198845035.0,52538827.0,923316332.0,12611.0,3698.0,,49663806.0,9753.0,475 SOUTH DOBSON ROAD,CHANDLER,AZ,85224,MARICOPA,CHANDLER REGIONAL MEDICAL CENTER,,0.138218,11331786.0,419734740.0,132132930.0,-4127785.0,-112950443.0,,,,-107309845.0,,715413237.0,59742285.0,,,,,-208578.0,55223.0,32711539.0,25907.0,42104056.0,,2019,unique reports
30037,2018-06-01,2019-05-31,2020-12-30,2020-12-29,v2010,171.0,799984484.0,131890720.0,668093764.0,166542917.0,24673743.0,17160233.0,349397804.0,5474.0,888.0,255.0,14436719.0,30474.0,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,ST. LUKES MEDICAL CENTER,,0.165038,2203957.0,938402.0,15458228.0,,,,,,,,37135016.0,20151365.0,,,,,-50966.0,6191.0,15714184.0,,11706103.0,,2019,unique reports
30043,2018-05-01,2019-04-30,2021-06-09,2021-06-04,v2010,75.0,466772501.0,110503958.0,356268543.0,107900304.0,31565093.0,9078599.0,117727063.0,4879.0,1992.0,1027.0,26595637.0,25676.0,5700 E. HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,CANYON VISTA MEDICAL CENTER,,0.185878,1502515.0,-1012277.0,86252266.0,,-15302484.0,-1311501.0,,,-6981683.0,,20779311.0,8537831.0,,,,,-35201.0,408810.0,4249575.0,,5037181.0,,2019,unique reports
30055,2018-07-01,2019-06-30,2021-01-15,2021-01-13,v2010,196.0,1491980097.0,306545847.0,1185434250.0,311542929.0,70299490.0,17742461.0,466327054.0,7254.0,2241.0,2013.0,34993244.0,,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86401,MOHAVE,KINGMAN REGIONAL MEDICAL CENTER,,0.162692,14433127.0,22324660.0,125689728.0,,,,,,-162954590.0,,183512949.0,48994031.0,,,,,-40180.0,555207.0,5245740.0,206277.0,10033081.0,,2019,unique reports
30069,2018-09-01,2019-08-31,2021-06-09,2021-06-03,v2010,144.0,1190323738.0,221141948.0,969181790.0,181568168.0,62873413.0,21701126.0,435233820.0,6429.0,2892.0,154.0,36802112.0,72019.0,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403-,MOHAVE,HAVASU REGIONAL MEDICAL CENTER,,0.124722,850769.0,25035.0,13774844.0,-24380.0,-375524.0,-342025.0,-33317.0,,-24330098.0,-11040481.0,38148527.0,9768291.0,,,,,296979.0,465653.0,66714.0,,16670538.0,,2019,unique reports
30094,2018-04-01,2019-03-31,2020-12-15,2020-12-14,v2010,262.0,2539674999.0,323480302.0,2216194697.0,295985872.0,178084595.0,49041902.0,1235798877.0,15927.0,3799.0,281.0,60794514.0,32441.0,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308-7100,MARICOPA,ABRAZO ARROWHEAD CAMPUS,,0.109124,5913939.0,290183.0,106310285.0,-1040301.0,-11591895.0,-1075518.0,,-10588.0,-28559054.0,,71207204.0,32006695.0,,,,,-284606.0,86006.0,35336468.0,66262.0,14979005.0,,2019,unique reports
30101,2018-09-01,2019-08-31,2020-11-12,2020-11-04,v2010,139.0,1214995492.0,101969075.0,1113026417.0,55981108.0,60829463.0,13789352.0,537987336.0,4983.0,1831.0,956.0,19894117.0,7252.0,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442-,MOHAVE,WESTERN ARIZONA REGIONAL MEDICAL CEN,,0.061679,1530692.0,93668.0,36172770.0,-674381.0,-18502146.0,-10797191.0,-2836051.0,-70971.0,-17823472.0,-5245007.0,26007378.0,-427884761.0,,,,,222141.0,132338.0,11243424.0,16058.0,14582957.0,,2019,unique reports
30110,2018-05-01,2019-04-30,2020-12-15,2020-12-14,v2010,179.0,1862459553.0,223410342.0,1639049211.0,189961884.0,148455914.0,42031697.0,781685230.0,12134.0,2514.0,369.0,30905891.0,21188.0,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,ABRAZO WEST CAMPUS,,0.092467,1933927.0,195657.0,91030941.0,-377055.0,-12050043.0,-1450407.0,,-1379.0,-23396401.0,,53840118.0,17839661.0,,,,,-12087.0,143856.0,55846062.0,62905.0,18502951.0,,2019,unique reports
30119,2018-07-01,2019-06-30,2021-06-09,2021-06-08,v2010,198.0,1831377504.0,304888180.0,1526489324.0,280764138.0,217552131.0,28276779.0,757218086.0,15178.0,3673.0,170.0,42785876.0,32971.0,3555 S. VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,MERCY GILBERT MEDICAL CENTER,,0.140499,10493814.0,100991448.0,104890559.0,-4924657.0,-53879697.0,-425617.0,,,-65398129.0,,163605052.0,40986035.0,,,,,-50701.0,86810.0,26498405.0,21711.0,30235562.0,,2019,unique reports
30121,2018-07-01,2019-06-30,2020-12-30,2020-12-29,v2010,142.0,867361928.0,146816939.0,720544989.0,160750624.0,39393133.0,15026017.0,383361343.0,6418.0,1672.0,861.0,31926174.0,63543.0,1301 SOUTH CRIMSON ROAD,MESA,AZ,85209,MARICOPA,MOUNTAIN VISTA MEDICAL CENTER,,0.151706,2087847.0,313060.0,10342516.0,,,,,,,,31473549.0,20137337.0,,,,,59064.0,56352.0,9004156.0,,6710155.0,,2019,unique reports
30138,2018-07-21,2019-06-30,2020-11-13,2020-11-13,v2010,38.0,,,,163288277.0,,,,599.0,63.0,,852320.0,,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,WESTERN REGIONAL MEDICAL CENTER,,0.216428,178648.0,,,,,,,,,,,,,,,,,,217344725.0,174927154.0,109423.0,,2019,unique reports
31301,2018-07-01,2019-06-30,2021-05-14,2021-05-13,v2010,22.0,38334814.0,13664255.0,24670559.0,16701247.0,2749264.0,,1835876.0,209.0,72.0,31.0,,,475 S. OCOTILLO,BENSON,AZ,85602-2990,COCHISE,BENSON HOSPITAL,,0.526456,213862.0,785842.0,1959276.0,,-1885536.0,,,,-4325137.0,,3536935.0,2303848.0,,,,,,,37561.0,,1198270.0,,2019,unique reports
31302,2018-07-01,2019-06-30,2021-05-19,2021-05-17,v2010,24.0,24468407.0,12416454.0,12051953.0,16769607.0,752600.0,,1527662.0,184.0,88.0,26.0,,,901 W REX ALLEN DRIVE,WILLCOX,AZ,85644-,COCHISE,N. COCHISE COMM. HOSPITAL,,0.661253,790962.0,2332939.0,2927469.0,-292935.0,-795785.0,,,,-6037443.0,,4764858.0,1637012.0,,,,,,,169000.0,,1049823.0,,2019,unique reports
31312,2018-07-01,2019-06-30,2021-07-15,2021-07-14,v2010,14.0,166075617.0,47985019.0,118090598.0,41640166.0,939615.0,,2868808.0,271.0,112.0,53.0,,,101 COLE AVE.,BISBEE,AZ,85603-,COCHISE,COPPER QUEEN COMM. HOSP.,,0.240162,1318792.0,13956601.0,25615329.0,-421268.0,-9037252.0,,-1236545.0,,-8330468.0,,29030646.0,4780212.0,,,,,,,362429.0,,3858043.0,-712072.0,2019,unique reports
32000,2018-09-01,2019-08-31,2020-07-17,2020-07-15,v2010,58.0,24733323.0,8059026.0,16674297.0,8603621.0,10382968.0,,14350355.0,152.0,95.0,,,,40 EAST INDIANOLA AVENUE,PHOENIX,AZ,85012,MARICOPA,CURAHEALTH PHOENIX NORTHWEST,,,,287815.0,1096683.0,,,,,,-1696606.0,,-6170238.0,1041191.0,,,,,,,,,,,2019,unique reports
32002,2018-09-01,2019-08-31,2020-07-17,2020-07-15,v2010,47.0,21288900.0,5984429.0,15304471.0,6985906.0,7815681.0,,13473219.0,188.0,52.0,2.0,,,355 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,CURAHEALTH TUCSON,,,36713.0,26526.0,177700.0,,,,,,-585058.0,,-3345142.0,1301301.0,,,,,,,,,,,2019,unique reports
32004,2018-09-01,2019-08-31,2021-02-09,2021-02-08,v2010,32.0,59189287.0,13164997.0,46024290.0,12724246.0,30138297.0,,29030274.0,388.0,153.0,71.0,,,7220 EAST ROSEWOOD DRIVE,TUCSON,AZ,85710,PIMA,CORNERSTONE HOSP OF SE ARIZONA,,,179728.0,20740365.0,1214670.0,,,-541022.0,-136468.0,,-816170.0,-139780.0,23056705.0,30624021.0,,,,,,,,,,,2019,unique reports
32005,2018-06-01,2019-05-31,2020-10-21,2020-10-19,v2010,33.0,57717556.0,15855487.0,41862069.0,13229204.0,12916099.0,,44801457.0,337.0,116.0,,,,1012 EAST WILETTA  4TH FLOOR,PHOENIX,AZ,85006-2749,MARICOPA,SSH - ARIZONA  INC.,,,45043.0,,707347.0,,-1364816.0,,,,-1503091.0,,3277840.0,534503.0,,,,,,,,,,,2019,unique reports
32006,2018-06-01,2019-06-14,2021-04-29,2021-04-28,v2010,48.0,78918729.0,26544813.0,52373916.0,20795865.0,24169807.0,,54748922.0,474.0,248.0,8.0,,,433 E 6TH ST,MESA,AZ,85203,MARICOPA,PROMISE HOSPITAL OF PHOENIX  INC.,,,464029.0,-7977.0,1394118.0,,-458.0,-347403.0,,,490475.0,,2571105.0,3000486.0,,,,,,,,,,,2019,unique reports
33032,2018-06-01,2019-05-31,2019-10-16,2019-10-03,v2010,75.0,33523379.0,20774751.0,12748628.0,20371326.0,15926121.0,,15087353.0,1094.0,559.0,14.0,,,13460 NORTH 67TH AVENUE,GLENDALE,AZ,85304,MARICOPA,ENCOMPASS HEALTH VALLEY OF THE SUN R,,,12663834.0,4500797.0,12461427.0,,-1874318.0,-5834794.0,,,-3522399.0,,9406982.0,1607515.0,,,,,,,,,,,2019,unique reports
33036,2018-06-01,2019-05-31,2021-04-14,2021-04-01,v2010,44.0,26963303.0,20979092.0,5984211.0,20883780.0,12476200.0,,10354237.0,860.0,554.0,8.0,,,3700 N WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,YAVAPAI,MOUNTAIN VALLEY REGIONAL REHABILITAT,,,46814.0,-714688.0,10311277.0,-617860.0,-2685541.0,-1970.0,-215359.0,-102212.0,-5073810.0,,2860421.0,235096259.0,,,,,,,,,,,2019,unique reports
33037,2018-06-01,2019-05-31,2020-10-26,2020-10-23,v2010,57.0,43554149.0,27074949.0,16479200.0,24650727.0,20996919.0,,20135383.0,1449.0,893.0,29.0,,,5652 E BASELINE ROAD,MESA,AZ,85206,MARICOPA,ENCOMPASS HEALTH REHABILITATION HOSP,,,16613659.0,8348266.0,12370602.0,,-5837506.0,-2136541.0,,,-3540388.0,,13703602.0,1269075.0,,,,,,,,,,,2019,unique reports
33041,2018-06-01,2019-05-31,2020-10-28,2020-10-27,v2010,40.0,12939597.0,9959123.0,2980474.0,11990869.0,6881600.0,,6057133.0,475.0,314.0,40.0,,,1851 N GEMINI DRIVE,FLAGSTAFF,AZ,86001,COCONINO,REHABILITATION HOSPITAL OF NORTHERN,,,-22427696.0,273625.0,1707199.0,,-998.0,,,-18705.0,-747327.0,,2128360.0,68579126.0,,,,,,,,,,,2019,unique reports
33303,2018-08-01,2019-07-31,2020-03-20,2020-03-17,v2010,,,,,,,,,,,,,,610 W JEROME AVE,MESA,AZ,85210,,HACIENDA CHILDRENS HOSPITAL INC,,,,,,,,,,,,,,,,,,,,,,,,,2019,unique reports
34013,2018-06-01,2019-05-31,2020-01-27,2020-01-23,v2010,126.0,118055529.0,36001091.0,82054438.0,31519748.0,65889156.0,,41089386.0,5025.0,382.0,1963.0,,,1800 EAST VAN BUREN,PHOENIX,AZ,85006,MARICOPA,ST. LUKES BEHAVIORAL HEALTH CENTER,,,20152.0,12902.0,-1599380.0,,,,,,,,5191627.0,2137863.0,,,,,,,,,,,2019,unique reports
34020,2018-07-01,2019-06-30,2020-05-05,2020-05-05,v2010,57.0,20306250.0,13198323.0,7107927.0,12731091.0,19916040.0,,,1936.0,294.0,19.0,,,1201 S. 7TH AVENUE  SUITE 200,PHOENIX,AZ,85007-3913,MARICOPA,HAVEN SENIOR HORIZONS,,,688918.0,20.0,5250156.0,,,-941957.0,,,-408264.0,,2391377.0,643139.0,,,,,,,,,,,2019,unique reports
34021,2018-07-01,2019-06-30,2021-03-26,2021-03-24,v2010,159.0,,,,62532121.0,,,,36.0,,1.0,,,2500 E VAN BUREN STREET,PHOENIX,AZ,85008,MARICOPA,ARIZONA STATE HOSPITAL,,,15705.0,,,,,,,,,,,,,,,,,,,,,,2019,unique reports
34025,2018-07-01,2019-06-30,2020-02-10,2020-02-06,v2010,16.0,41538170.0,35838170.0,5700000.0,38154499.0,4574533.0,,,689.0,89.0,,,,3347WINDSONG DR.,PRESCOTT VALLEY,AZ,86314,,WINDHAVEN PSYCHIATRIC HOSPITAL,,1.0,581011.0,7901003.0,10324602.0,-102626.0,-6805001.0,,,-788804.0,-3554593.0,,11587599.0,3875101.0,,,,,,,294857.0,,,,2019,unique reports
34030,2018-09-01,2019-08-31,2020-02-12,2020-02-11,v2010,84.0,61679150.0,23682278.0,37996872.0,22577942.0,53612400.0,,,3281.0,217.0,130.0,,,2695 NORTH CRAYCROFT ROAD,TUSCON,AZ,85712,PIMA,PALO VERDE BEHAVIORAL HEALTH,,,,-58619.0,7552338.0,,-1345100.0,,,,-904154.0,,5559152.0,18048047.0,,,,,,,,,,,2019,unique reports
34031,2018-06-01,2019-05-31,2020-04-15,2020-04-09,v2010,102.0,80615204.0,31790544.0,48824660.0,23633377.0,74456800.0,,,4252.0,352.0,,,,2545 WEST QUAIL AVENUE,PHOENIX,AZ,85027,MARICOPA,QUAIL RUN BEHAVIORAL HEALTH,,,,-253950.0,20091493.0,,-1850994.0,,,,-1081594.0,,4903259.0,-1138601.0,,,,,,,,,,,2019,unique reports
34033,2018-09-01,2019-08-31,2020-02-11,2020-02-10,v2010,36.0,15609290.0,8016737.0,7592553.0,8004867.0,15037200.0,,,1576.0,132.0,1069.0,,,1400 NORTH WILMONT ROAD,TUCSON,AZ,85712,PIMA,CORNERSTONE BEHAVIORAL HEALTH EL DOR,,,197200.0,214745.0,3459201.0,,,-461495.0,-84510.0,-11207.0,-166151.0,-4747.0,3510901.0,406001.0,,,,,,,,,,,2019,unique reports
40001,2018-04-01,2019-03-31,2022-04-21,2022-03-29,v2010,44.0,188577671.0,35698899.0,152878772.0,30394804.0,6646898.0,2382568.0,41616777.0,1733.0,375.0,305.0,3056263.0,18087.0,205 EAST JEFFERSON,SILOAM SPRINGS,AR,72761,BENTON,SILOAM SPRINGS MEMORIAL HOSPITAL,,0.134047,16740.0,13573.0,23169293.0,-915.0,-2612813.0,-17736.0,-719627.0,,-7894219.0,-2349645.0,9056271.0,-7545876.0,,,,,-4080.0,25186.0,6257956.0,,10059120.0,,2019,unique reports
40007,2018-07-01,2019-06-30,2022-05-17,2022-05-09,v2010,393.0,1769766828.0,358679798.0,1411087030.0,433491671.0,95770787.0,55382467.0,751536527.0,17643.0,6727.0,2437.0,100614936.0,186319.0,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,ST VINCENT INFIRMARY MEDICAL CENTER,,0.213061,899774.0,-359919000.0,29861000.0,-924000.0,-90248000.0,,-7984000.0,,-183812000.0,,-98424000.0,55353000.0,,,,,-644654.0,446507.0,,,1.0,,2019,unique reports
40010,2018-07-01,2019-06-30,2021-03-03,2021-03-02,v2010,206.0,1102729222.0,256608835.0,846120387.0,226745614.0,82217863.0,41492422.0,310605670.0,12636.0,3460.0,1263.0,40659824.0,24524.0,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,MERCY MEDICAL CENTER,,0.197825,94967878.0,6432005.0,279803577.0,-254877.0,-65667349.0,-5200.0,-2756108.0,,-62686018.0,,41228090.0,25356593.0,,,,,-28870.0,233718.0,31494074.0,3851.0,25863469.0,,2019,unique reports
40011,2018-07-01,2019-06-30,2021-01-21,2021-01-21,v2010,30.0,48088908.0,18111650.0,29977258.0,20609459.0,1670871.0,,11354731.0,1318.0,524.0,146.0,4206415.0,,719 DETROIT STREET,DANVILLE,AR,72833,YELL,CHAMBERS MEMORIAL HOSPITAL,,0.335963,941582.0,1800.0,14717257.0,-199445.0,-9755715.0,,-1634968.0,,-6632457.0,,4349243.0,2069561.0,,,,,81947.0,107791.0,1131922.0,,37031.0,-1090534.0,2019,unique reports
40016,2018-07-01,2019-06-30,2020-12-29,2020-12-11,v2010,505.0,2443547969.0,785544046.0,1658003923.0,794832957.0,195701660.0,110900321.0,815273038.0,28215.0,6752.0,5685.0,134436505.0,622898.0,4301 WEST MARKHAM,LITTLE ROCK,AR,72205,PULASKI,UAMS MEDICAL CENTRER,,0.288965,,145402284.0,,,,,,,,,271822974.0,30017270.0,,,,,-395552.0,319579.0,40479263.0,2443.0,28008969.0,,2019,unique reports
40017,2018-04-01,2019-03-31,2022-06-30,2022-06-21,v2010,120.0,264338419.0,82908899.0,181429520.0,103106464.0,7078713.0,3799452.0,42458020.0,2864.0,1204.0,457.0,10031440.0,5980.0,620 NORTH MAIN,HARRISON,AR,72601-,BOONE,NORTH ARKANSAS REGIONAL MEDICAL CTR,,0.326703,698329.0,160678.0,33957255.0,-780050.0,-26310844.0,,-7212401.0,,-36762608.0,-1414964.0,15460747.0,11644369.0,,,,,27240.0,5275.0,4518123.0,,5773105.0,,2019,unique reports
40026,2018-07-01,2019-06-30,2022-06-28,2022-06-24,v2010,229.0,952630945.0,218325036.0,734305909.0,188838540.0,62116070.0,22775553.0,319760400.0,11605.0,4962.0,1598.0,53324468.0,56559.0,300 WERNER STREET,HOT SPRINGS,AR,71913,GARLAND,ST. VINCENT HOT SPRINGS,,0.190912,8738496.0,-259305692.0,50255003.0,-347688.0,-8425206.0,,,,-20270388.0,,-250044178.0,-346750272.0,,,,,-202037.0,748550.0,,,147840.0,,2019,unique reports
40039,2018-07-01,2019-06-30,2020-12-15,2020-12-13,v2010,114.0,171739306.0,65328537.0,106410769.0,68461824.0,5795120.0,2502992.0,42866132.0,3693.0,1472.0,598.0,10770039.0,18254.0,900 WEST KINGS HIGHWAY,PARAGOULD,AR,72450-,GREENE,ARKANSAS METHODIST MEDICAL CENTER,,0.313029,1596792.0,2459713.0,20907922.0,-461159.0,-32786045.0,-5251.0,-6913246.0,-630497.0,-22798662.0,,16697124.0,6939327.0,,,,,-58244.0,162822.0,1355524.0,7700.0,6019661.0,,2019,unique reports
40041,2018-09-01,2019-08-31,2021-03-18,2021-03-16,v2010,137.0,775211072.0,102755651.0,672455421.0,89091415.0,17800957.0,4174109.0,241036767.0,5246.0,1731.0,1233.0,17542605.0,22744.0,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,ST. MARYS REGIONAL MEDICAL CENTER,,0.095113,2925679.0,-895027.0,45831849.0,-356044.0,-4849566.0,-20900.0,-332346.0,,-5081679.0,-3178421.0,18166395.0,6980573.0,,,,,5930.0,49847.0,8962653.0,,9311536.0,,2019,unique reports
40051,2018-04-01,2019-03-31,2022-04-21,2022-04-13,v2010,49.0,84649051.0,32191159.0,52457892.0,36858677.0,10672756.0,1519053.0,12172728.0,2249.0,888.0,424.0,5256430.0,6679.0,778 SCROGIN DRIVE,MONTICELLO,AR,71655-,DREW,DREW MEMORIAL HOSPITAL INC,,0.353181,25598757.0,2114706.0,42780308.0,-171290.0,-8017944.0,,,,-16190271.0,,8484586.0,4319171.0,,,,,30153.0,40242.0,678146.0,,3419387.0,,2019,unique reports
40062,2018-07-01,2019-06-30,2020-12-17,2020-12-15,v2010,343.0,1253838246.0,350252160.0,903586086.0,312944658.0,89539532.0,47284321.0,345683188.0,16332.0,5618.0,1808.0,60252760.0,48164.0,7301 ROGERS AVENUE,FORT SMITH,AR,72917-7000,SEBASTIAN,MERCY HOSPITAL FORT SMITH,,0.241308,14888921.0,8215515.0,170072319.0,-5741888.0,-113063258.0,-1780516.0,-23046278.0,,-112535372.0,,68745763.0,16758816.0,,,,,-153058.0,632021.0,21921003.0,5381.0,45183367.0,,2019,unique reports
40071,2018-07-01,2019-06-30,2021-04-14,2021-03-31,v2010,271.0,881500698.0,191218151.0,690282547.0,201042780.0,46434419.0,10539754.0,375190208.0,8873.0,3375.0,1719.0,37954000.0,41350.0,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603-,JEFFERSON,JEFFERSON REGIONAL MEDICAL CENTER,,0.216402,17672680.0,6377.0,77962972.0,-1449039.0,-82855948.0,,-26788225.0,-233052.0,-62256313.0,-8647005.0,59504984.0,39245547.0,,,,,-225546.0,142289.0,9859959.0,,5380270.0,,2019,unique reports
40078,2018-09-01,2019-08-31,2021-03-18,2021-03-16,v2010,126.0,1182513181.0,120574191.0,1061938990.0,108208737.0,37564430.0,23163204.0,583179957.0,6332.0,2872.0,970.0,32097630.0,26129.0,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,NATIONAL PARK MEDICAL CENTER,,0.075092,3428034.0,-1127859.0,13823583.0,-52725.0,-228431.0,-54133.0,-152171.0,,-4397608.0,-2259028.0,22000987.0,17599187.0,,,,,-165363.0,373361.0,11694087.0,,9125579.0,,2019,unique reports
40084,2018-07-01,2019-06-30,2021-03-19,2021-03-17,v2010,130.0,371006045.0,109676400.0,261329645.0,111103736.0,12222144.0,4844492.0,111272832.0,5394.0,2162.0,759.0,18748345.0,32224.0,#1 MEDICAL PARK DRIVE,BENTON,AR,72015-,SALINE,SALINE MEMORIAL HOSPITAL,,0.233813,1363212.0,-1754084.0,21632515.0,,-1719621.0,-884938.0,-1399886.0,,-5126677.0,-1698264.0,16975425.0,26659174.0,,,,,-120519.0,343984.0,8903119.0,,5060479.0,,2019,unique reports
40088,2018-07-01,2019-06-30,2020-12-31,2020-12-28,v2010,111.0,445965924.0,62395157.0,383570767.0,59699549.0,32095625.0,18720466.0,160015056.0,3318.0,1295.0,592.0,14058563.0,27618.0,700 WEST GROVE,EL DORADO,AR,71731,UNION,MEDICAL CENTER OF ARKANSAS,,0.120078,14561566.0,8370.0,21121036.0,-3340.0,-6552278.0,-3240517.0,-617647.0,-25450.0,-13639644.0,-2120364.0,16384157.0,-50294893.0,,,,,-45076.0,8167.0,4767040.0,2545.0,4753884.0,,2019,unique reports
40137,2018-07-01,2019-06-30,2021-01-15,2021-01-11,v2010,59.0,237413658.0,40405565.0,197008093.0,43794747.0,6534537.0,7330319.0,75554534.0,2235.0,948.0,219.0,8925126.0,3734.0,2215 WILDWOOD,SHERWOOD,AR,72120,PULASKI,ST VINCENT NORTH,,0.15442,44807153.0,600.0,26759376.0,-107262.0,-16374175.0,,-418953.0,,-10776115.0,,14022943.0,58034882.0,,,,,-64679.0,38222.0,,,,,2019,unique reports
41300,2018-07-01,2019-06-30,2021-06-14,2021-06-11,v2010,16.0,22003775.0,9537799.0,12465976.0,10913864.0,682970.0,,2110531.0,159.0,82.0,8.0,,,500 EAST ACADEMY,PARIS,AR,72855-,LOGAN,MERCY HOSPITAL PARIS,,0.45019,156141.0,2193.0,735675.0,-47922.0,-1424080.0,,,,-1871690.0,,966623.0,32477.0,,,,,,,145899.0,,911725.0,,2019,unique reports
41302,2018-07-01,2019-05-31,2021-09-27,2021-09-24,v2010,25.0,15973851.0,7026511.0,8947340.0,10194774.0,908675.0,,3290575.0,283.0,121.0,39.0,,,300 NORTH THIRD,DARDANELLE,AR,72834,YELL,DARDANELLE HOSPITAL,,0.597049,-82662.0,-2626.0,-10265289.0,,,-310200.0,-20646.0,,-1758029.0,,2179925.0,248485.0,,,,,,,,,93205.0,,2019,unique reports
41303,2018-07-01,2019-06-30,2021-06-11,2021-06-11,v2010,25.0,26559415.0,9420257.0,17139158.0,11423809.0,1468093.0,,2853820.0,225.0,109.0,23.0,,,801 WEST RIVER,OZARK,AR,72949-,FRANKLIN,MERCY HOSPITAL OZARK,,0.367555,189813.0,4452.0,1099105.0,-16444.0,-992.0,-514455.0,-105325.0,,-1753606.0,,217705.0,-587287.0,,,,,,,304725.0,8874.0,1415139.0,,2019,unique reports
41305,2018-07-01,2019-06-30,2021-06-18,2021-06-17,v2010,24.0,24908783.0,9305315.0,15603468.0,11685304.0,1725996.0,,2656793.0,225.0,120.0,21.0,,,1341 WEST 6TH ST.,WALDRON,AR,72958-2230,SCOTT,MERCY HOSPITAL WALDRON,,0.386488,377361.0,6740.0,1383506.0,-101339.0,-1830035.0,-332840.0,-1363278.0,,-2743228.0,,543247.0,79644.0,,,,,,,502422.0,35621.0,1142034.0,,2019,unique reports
41306,2018-07-01,2019-06-30,2021-06-01,2021-06-01,v2010,25.0,13636871.0,5880888.0,7755983.0,9090828.0,2613209.0,,1897224.0,298.0,176.0,13.0,,,PARK ST,CALICO ROCK,AR,72519,IZARD,COMM MEDICAL CENTER OF CALICO ROCK,,0.759942,,347829.0,25517.0,,,,,,-274483.0,,2615200.0,5293220.0,,,,,,,12156.0,,148203.0,,2019,unique reports
41308,2018-07-01,2019-06-30,2021-06-17,2021-06-16,v2010,25.0,15942714.0,9794181.0,6148533.0,12391767.0,1222409.0,,2149297.0,273.0,140.0,32.0,,,GREEN MEADOW ADDITION,MCGEHEE,AR,71654-,DESHA,MCGEHEE HOSPITAL INC.,,0.743607,,1046964.0,11244699.0,,,,,,-9279201.0,,3043857.0,2010369.0,,,,,,,157185.0,,1100597.0,,2019,unique reports
41313,2018-07-01,2019-06-30,2021-06-11,2021-06-11,v2010,25.0,60220207.0,28282841.0,31937366.0,29191137.0,3159732.0,,6908177.0,386.0,230.0,25.0,,,HIGHWAY 65,CLINTON,AR,72031-,VAN BUREN,OZARK HEALTH  INC,,0.465758,,270821.0,13942517.0,,,,,,-25159874.0,,3837046.0,4639610.0,,,,,,,589357.0,,1544640.0,,2019,unique reports
41314,2018-07-01,2019-06-30,2021-06-09,2021-06-08,v2010,25.0,14530774.0,7333303.0,7197471.0,10601998.0,534161.0,,1362044.0,192.0,127.0,24.0,,,HIGHWAY 1 & MADISON,DEWITT,AR,72042-,ARKANSAS,DEWITT HOSPITAL & NURSING HOME  INC,,0.67675,,351734.0,1368452.0,-63328.0,-1172132.0,,-604001.0,-15775.0,-2789446.0,-95360.0,2785716.0,1367333.0,,,,,,,3177.0,,643879.0,,2019,unique reports
41318,2018-07-01,2019-06-30,2021-06-17,2021-06-16,v2010,24.0,26150086.0,10554282.0,15595804.0,15669590.0,2076394.0,,3229159.0,259.0,125.0,24.0,,,880 WEST MAIN,BOONEVILLE,AR,72927-0290,LOGAN,MERCY HOSPITAL BOONEVILLE,,0.480242,276958.0,14042.0,524378.0,,,-6952.0,-8526.0,,-678561.0,,105844.0,-294212.0,,,,,,,409474.0,22209.0,1400910.0,,2019,unique reports
